Temperature,Vibration,Pressure,Flow_Rate,Current,Voltage,FFT_Temp_0,FFT_Vib_0,FFT_Pres_0,FFT_Temp_1,FFT_Vib_1,FFT_Pres_1,FFT_Temp_2,FFT_Vib_2,FFT_Pres_2,FFT_Temp_3,FFT_Vib_3,FFT_Pres_3,FFT_Temp_4,FFT_Vib_4,FFT_Pres_4,FFT_Temp_5,FFT_Vib_5,FFT_Pres_5,FFT_Temp_6,FFT_Vib_6,FFT_Pres_6,FFT_Temp_7,FFT_Vib_7,FFT_Pres_7,FFT_Temp_8,FFT_Vib_8,FFT_Pres_8,FFT_Temp_9,FFT_Vib_9,FFT_Pres_9,Fault_Type
46.006138389940745,2.038361948941895,56.77576626662028,6.184384884245218,12.409519185105198,215.76240317977295,772.4030555849378,32.43653696810859,971.8053329444324,3.760639990038533,0.7340329076542752,30.874568073471508,8.787639238476183,1.1572855650104112,4.36885570129168,22.0885384171332,1.2899624398204828,33.970444830874605,2.5274767387717714,0.4367473655328159,23.42855838422488,2.203178125327554,1.6654180873582425,25.82056732710248,2.5274767387717714,0.4367473655328159,23.42855838422488,22.0885384171332,1.2899624398204828,33.970444830874605,8.787639238476183,1.1572855650104112,4.36885570129168,3.760639990038533,0.7340329076542752,30.874568073471508,0.0
,2.5736682711713375,76.1598432073422,,14.906389533182749,215.4658589161615,,,,,0.7245586246695747,27.268295483689055,12.553524682078336,1.13083663595981,8.104434509498875,19.490310389195372,1.2831125837513473,41.36409634302655,6.938894922019745,0.4132757151944868,25.072174294278984,7.003837354445977,1.6244374018824048,35.14438322104843,6.938894922019745,0.4132757151944868,25.072174294278984,19.490310389195372,1.2831125837513473,41.36409634302655,12.553524682078336,1.13083663595981,8.104434509498875,8.365136937707097,0.7245586246695747,27.268295483689055,0.0
,3.243490602532697,92.37261387343464,,15.05405061613334,202.04356827369983,765.965069093824,,,9.559769343398791,0.9344011869039626,30.137126618956284,12.29182876454624,0.8034301901682489,13.262436139648177,21.10899293534202,0.9722555483134704,43.4171194875133,5.463528870581039,0.5341889433814464,20.17910606901814,5.366510092450653,1.9879544409925904,28.9623221425415,5.463528870581039,0.5341889433814464,20.17910606901814,21.10899293534202,0.9722555483134704,43.4171194875133,12.29182876454624,0.8034301901682489,13.262436139648177,9.559769343398791,0.9344011869039626,30.137126618956284,0.0
,3.142903597416271,94.14955783812928,,16.417891037530218,216.6990980829856,,,,,0.1692337876906217,29.91993843357546,10.321110149224303,1.13986996355448,13.293431311901735,20.863725991635306,0.6062508801823985,43.64890786290783,6.577441140395685,1.168588014517312,19.947964492909005,7.3951414251239385,2.995769692345137,28.729546430414818,6.577441140395685,1.168588014517312,19.947964492909005,20.863725991635306,0.6062508801823985,43.64890786290783,10.321110149224303,1.13986996355448,13.293431311901735,10.251865777254558,0.1692337876906217,29.91993843357546,0.0
,3.139959551127767,94.44100613028476,,10.89942491015752,227.32829081821745,,,,,0.1726778493804111,36.06506667099646,14.441648718484812,1.1490881339679782,7.149397462452462,8.163299652251009,0.6273483917513292,45.46178653542014,17.847825654660078,1.1782806740250718,14.754874645342223,9.786409080205203,3.0168952125371327,22.410130715716548,17.847825654660078,1.1782806740250718,14.754874645342223,8.163299652251009,0.6273483917513292,45.46178653542014,14.441648718484812,1.1490881339679782,7.149397462452462,18.313107261826133,0.1726778493804111,36.06506667099646,3.0
,3.1975136943039466,94.39166871014832,,16.777701821541992,207.2576788092321,,,,,0.4050817016350543,27.103814376163644,20.978525175884116,0.6401592733859238,32.007876372650784,15.612400225633342,0.9123487715398284,29.5186840633396,10.79202515374568,1.2175767745593016,27.953739031780255,2.3325867912567446,3.5357654573129587,4.820764373138786,10.79202515374568,1.2175767745593016,27.953739031780255,15.612400225633342,0.9123487715398284,29.5186840633396,20.978525175884116,0.6401592733859238,32.007876372650784,22.069537835882905,0.4050817016350543,27.103814376163644,0.0
,3.367162643606438,96.3260831062912,,6.886825105191674,230.4848265105059,,,,,0.3538246068657399,24.518797375579396,20.889112908651462,0.6524524146958707,31.722654795035186,15.14460139171027,0.8777913792458748,25.449327106222377,11.689909695502749,1.1888667824190264,32.011306520499645,3.9733396527157083,3.6335527582925113,8.8919628345962,11.689909695502749,1.1888667824190264,32.011306520499645,15.14460139171027,0.8777913792458748,25.449327106222377,20.889112908651462,0.6524524146958707,31.722654795035186,22.217216424370537,0.3538246068657399,24.518797375579396,0.0
75.11070617125765,3.243816791089022,101.98845271545188,12.23439068698483,13.110346342908567,224.87774821084335,668.9606115956182,28.309333106283802,757.6394001917267,18.4692605111628,0.9092963294749776,22.00967538649616,9.319990502316884,0.3814164979499011,34.25488383007037,7.93851376426557,1.651092661456512,26.47011860440823,17.36034846774505,1.8539125582955351,30.036575951186745,8.986880026493395,2.860247146471421,6.23475966786782,17.36034846774505,1.8539125582955351,30.036575951186745,7.93851376426557,1.651092661456512,26.47011860440823,9.319990502316884,0.3814164979499011,34.25488383007037,19.616344614539894,0.9092963294749776,22.00967538649616,0.0
74.57923111229132,3.336207659110279,98.34674557196804,12.202011403585463,13.535178472645368,212.6576667802896,676.1322347368891,28.639422643758895,641.3259995172601,18.430304630875625,1.4591697992702934,11.05825294235901,7.462172922253866,0.4331358105678833,42.19093829969526,10.113404974207596,1.5696919820487114,36.04098519441889,15.11026445481457,1.312091014584918,34.2185575568736,6.720943043705233,3.419775964339564,18.10249700125348,15.11026445481457,1.312091014584918,34.2185575568736,10.113404974207596,1.5696919820487114,36.04098519441889,7.462172922253866,0.4331358105678833,42.19093829969526,18.611971265942625,1.4591697992702934,11.05825294235901,0.0
74.31480826158337,3.2664482975767464,96.81888506411116,12.120226993464275,16.899980478213717,218.58470362662152,675.3616977159196,28.60728048780935,633.411407332713,18.430304630875625,2.0066900625860526,10.97327452942029,8.518086392879756,0.6380903447915375,42.09567048400173,9.128676337494948,0.9325326624408993,35.86362778100024,17.065672779435605,1.8073288616846812,34.24311732154571,8.913691491636541,2.7348259525827388,17.864220619021694,17.065672779435605,1.8073288616846812,34.24311732154571,9.128676337494948,0.9325326624408993,35.86362778100024,8.518086392879756,0.6380903447915375,42.09567048400173,16.765592163423154,2.0066900625860526,10.97327452942029,1.0
74.20118553202657,3.4104572046710757,96.91477762667296,12.121738762740069,15.067892558030607,235.9832180764103,659.8097631278633,27.948886497180446,498.0685940856612,18.430304630875625,1.86856030494836,26.89677320459009,18.081012634564473,0.9201986266578652,20.527827845636885,6.29026408143928,0.6732672118295677,33.53157797016303,15.03313515025446,2.0111898911494173,25.429897911265822,0.8606272329697617,2.255125373601498,39.63250594382197,15.03313515025446,2.0111898911494173,25.429897911265822,6.29026408143928,0.6732672118295677,33.53157797016303,18.081012634564473,0.9201986266578652,20.527827845636885,6.9981410541337725,1.86856030494836,26.89677320459009,3.0
72.94209462411149,3.2365831513301853,93.7164800875904,12.218858513335947,10.78331083843114,227.33547813505865,720.1124205795494,31.50444876721516,953.5159353360128,15.698288251603982,1.7302842836176813,11.270691345523463,18.97885145511495,0.6165441326680097,27.944865424431992,6.611338149137131,1.0250024953164611,20.912117062696066,22.644262326066787,2.019332656480775,19.862898970966413,10.505959541639868,1.8578460848020837,56.307430890175,22.644262326066787,2.019332656480775,19.862898970966413,6.611338149137131,1.0250024953164611,20.912117062696066,18.97885145511495,0.6165441326680097,27.944865424431992,15.698288251603982,1.7302842836176813,11.270691345523463,0.0
70.67461674801248,3.4637030528027677,93.5002894962008,7.4256728628315,12.045020622548954,220.08783654898147,721.3121878449681,31.118798962899668,963.9169525012568,16.45763827678428,1.454527165592301,12.15830780397654,20.177801078444578,0.8873042625245797,24.67295891233953,7.154413714844607,0.8314321499186992,30.9748775734804,21.452378923755106,2.23286845748395,27.061455657381146,9.306192276221225,2.2434958891175736,45.90641372493093,21.452378923755106,2.23286845748395,27.061455657381146,7.154413714844607,0.8314321499186992,30.9748775734804,20.177801078444578,0.8873042625245797,24.67295891233953,16.45763827678428,1.454527165592301,12.15830780397654,2.0
74.11437793906208,3.3517547245855996,96.32775694739314,12.174340731704774,15.59604002864222,217.62316683039015,666.1005900832857,28.092106003739502,732.9707714145068,18.81940144109682,0.4974141939861841,32.81690559135037,19.955781111283383,1.841323179884339,5.490036374581662,8.005748127572069,0.6343577022932366,35.70248316431132,20.82037424354027,1.258833249745958,5.802607480352522,8.434021941830622,1.193688156674451,67.2044231811904,20.82037424354027,1.258833249745958,5.802607480352522,8.005748127572069,0.6343577022932366,35.70248316431132,19.955781111283383,1.841323179884339,5.490036374581662,16.406143950684363,0.4974141939861841,32.81690559135037,0.0
74.15748647162268,3.266852963754914,97.32417682190432,12.135442876564284,14.76279797440633,220.7660907045166,722.8826778027992,28.129458733589917,794.3600274229262,15.170807658269975,1.910542396637075,29.595611107665466,17.919574030145935,2.294752490465255,9.110450855057897,8.616687491106175,1.1801396008381266,39.31398300727539,20.553856649625494,0.216973298761224,3.106569603492393,5.991361649608905,0.2220409316762648,70.89359616129292,20.553856649625494,0.216973298761224,3.106569603492393,8.616687491106175,1.1801396008381266,39.31398300727539,17.919574030145935,2.294752490465255,9.110450855057897,15.170807658269975,1.910542396637075,29.595611107665466,0.0
